SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
209901,0,Cash loans,F,N,N,1,67500,343800,16852.5,Family,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.01885,-15502,-6413,-1404,-4782,1,1,0,1,0,0,Sales staff,2,0,0,0,0,1,1,Self-employed,0.5022171026134231,0.2986841540453257,0.7209441499436497,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135489,0,Cash loans,F,N,Y,0,202500,414000,22590,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.014519999999999996,-10206,-562,-4406,-2886,1,1,0,1,0,0,Laborers,2,0,0,0,1,1,0,Self-employed,0.25221007645907745,0.6652017241446908,0.5352762504724826,0,0,0,-614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443411,0,Cash loans,F,Y,Y,0,135000,450000,25965,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.014464,-14493,-7179,-345,-4873,1,1,1,1,1,0,Core staff,2,0,0,0,0,1,1,Transport: type 2,0.5022171026134231,0.15572320157784994,0.6832688314232291,0,1,0,-2287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386565,0,Cash loans,M,N,Y,0,315000,542358,64494,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.020713,-12602,-242,-438,-1596,1,1,0,1,0,0,Laborers,1,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.1755938343787839,0.5352762504724826,1,2,0,-389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297888,0,Cash loans,F,N,N,0,126000,781920,28215,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.009334,-17324,-711,-8537,-866,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.6875439407701165,0.4400578303966329,0,1,0,-1482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210133,0,Cash loans,F,N,Y,0,112500,102429,6318,Children,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-20022,-683,-4369,-3527,1,1,0,1,0,0,Waiters/barmen staff,2,0,0,0,0,0,0,Restaurant,0.5022171026134231,0.5866966802527507,0.5352762504724826,0,0,0,-1809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450005,0,Cash loans,F,N,Y,0,184500,975681,35176.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-18352,-4561,-4508,-1884,1,1,0,1,0,1,Laborers,2,0,0,0,0,0,0,School,0.6862706024106512,0.14459601488690133,0.8193176922872417,0,8,0,-225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109353,0,Cash loans,F,N,Y,0,157500,450000,21649.5,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.028663,-8934,-1490,-1732,-1581,1,1,0,1,0,0,Secretaries,2,0,0,0,0,0,0,Other,0.3245472254385869,0.4984766243772961,0.4489622731076524,0,1,0,-175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332660,0,Cash loans,M,Y,Y,0,225000,450000,27324,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.014519999999999996,-18032,-300,-7556,-1580,1,1,0,1,0,0,Drivers,2,0,0,0,0,0,0,Housing,0.6180872851789084,0.32314948489068346,0.8528284668510541,0,0,0,-2708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232987,0,Cash loans,M,N,N,0,135000,755190,31995,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.011703,-9817,-2845,-4540,-2445,1,1,1,1,1,0,High skill tech staff,2,0,0,0,0,0,0,Construction,0.5022171026134231,0.6515694837648275,0.5352762504724826,0,0,0,-711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437988,0,Cash loans,F,N,N,0,85500,203760,11506.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.020713,-24124,365243,-2535,-2569,1,0,0,1,0,0,Laborers,3,0,0,0,0,0,0,XNA,0.5022171026134231,0.6034666712913289,0.5744466170995097,0,4,0,-1955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384462,0,Cash loans,F,N,Y,0,99000,612612,24102,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-21712,365243,-4915,-5125,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6126958172878005,0.4938628816996244,0,2,0,-1288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421843,0,Cash loans,F,N,Y,0,189000,166500,10188,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-15112,-910,-2252,-3108,1,1,0,1,0,0,Cooking staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.4070695588385731,0.2866524828090694,0,1,0,-1409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386990,0,Cash loans,F,N,Y,0,112500,296280,18256.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00963,-23618,365243,-9100,-4367,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.5213098595732031,0.8327850252992314,0,2,0,-941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357772,0,Cash loans,F,N,Y,0,67500,76500,3010.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.009549,-21973,365243,-7554,-4655,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.15854111925866568,0.3876253444214701,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212883,0,Revolving loans,F,N,N,0,157500,180000,9000,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.00702,-9550,-586,-1511,-2176,1,1,0,1,1,0,High skill tech staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.20016553725559064,0.4507472818545589,0,0,0,-395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333606,0,Revolving loans,M,N,Y,0,135450,135000,6750,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.035792000000000004,-17216,-3993,-1656,-725,1,1,1,1,0,0,Laborers,2,0,0,0,0,0,0,Transport: type 4,0.2853136107079892,0.6258882638089798,0.5352762504724826,0,1,0,-693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147511,0,Cash loans,F,N,Y,0,67500,808650,21460.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-18140,-1106,-7482,-1695,1,1,0,1,0,0,High skill tech staff,2,0,0,0,0,0,0,Kindergarten,0.6675336092456248,0.5452204128359723,0.6690566947824041,1,1,1,-819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379044,0,Revolving loans,F,N,Y,0,117000,270000,13500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-15395,-8690,-3172,-4968,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.4556152272610518,0.524457640419233,0.6092756673894402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141693,0,Cash loans,F,Y,N,0,135000,1755000,61002,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-10784,-1138,-5215,-3455,1,1,1,1,0,0,Core staff,2,0,0,0,0,0,0,Self-employed,0.5529860478247804,0.4225948331987037,0.5352762504724826,0,1,0,-2199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397673,0,Cash loans,F,N,N,0,90000,447768,25002,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019689,-21053,365243,-1644,-4075,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6456336382884252,0.6894791426446275,2,2,2,-1808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404871,0,Cash loans,M,Y,Y,1,202500,450000,27324,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-10991,-1070,-4865,-3665,1,1,0,1,1,0,Laborers,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.5437614628363868,0.36896873825284665,0,0,0,-870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402842,0,Cash loans,F,Y,Y,1,108000,612612,24426,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-12964,-2476,-631,-4339,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.4347872380898726,0.6337040313919953,0.6178261467332483,0,0,0,-2247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107960,0,Cash loans,F,N,N,0,180000,582768,31176,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004,-19765,-2071,-9856,-3298,1,1,0,1,1,0,Accountants,2,0,0,0,0,0,0,Housing,0.7776496866531123,0.7247813362830618,0.5370699579791587,0,0,0,-3093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180514,0,Cash loans,M,N,Y,1,171000,512064,23998.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-15920,-160,-4203,-2714,1,1,0,1,0,0,Sales staff,1,0,1,1,0,0,0,Business Entity Type 3,0.5022171026134231,0.7839876659741807,0.622922000268356,0,0,0,-503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233209,0,Cash loans,M,Y,N,2,270000,1215000,45157.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-14950,-938,-3294,-5341,1,1,0,1,0,0,Drivers,2,0,1,1,0,1,1,Industry: type 9,0.5022171026134231,0.3029892264180649,0.6940926425266661,0,1,0,-566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211401,0,Cash loans,F,N,Y,0,180000,244584,13788,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,-18086,-1716,-652,-1631,1,1,0,1,0,0,Accountants,2,0,0,0,0,0,0,Industry: type 1,0.6192134200403345,0.5890225381682174,0.6413682574954046,0,4,0,-1811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333140,0,Cash loans,F,Y,Y,0,261000,479974.5,24637.5,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15577,-1276,-4812,-5085,1,1,0,1,0,0,Laborers,1,0,0,0,0,1,1,Business Entity Type 3,0.7576453520430445,0.7671276065397942,0.39449540531239935,0,4,0,-1331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412076,0,Cash loans,M,Y,N,2,135000,755190,36328.5,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.01885,-12908,-132,-1660,-3730,1,1,1,1,1,0,Drivers,2,0,0,0,0,1,1,Business Entity Type 2,0.3853061338303739,0.29302174628688776,0.4650692149562261,0,0,0,-783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292622,0,Cash loans,M,Y,N,2,202500,298512,19948.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-12411,-569,-3727,-4469,1,1,1,1,0,0,Managers,1,0,0,0,0,0,0,Self-employed,0.3821935117677972,0.6895042274204064,0.1206410299309233,0,0,0,-3657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274693,0,Revolving loans,F,N,N,0,112500,135000,6750,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.014519999999999996,-20941,365243,-7988,-4171,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6389567254360292,0.4686596550493113,0,3,0,-1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345455,0,Cash loans,M,Y,Y,0,67500,86598,9315,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-20038,-490,-9843,-3535,1,1,1,1,1,0,Security staff,2,0,0,0,0,1,1,Security,0.5022171026134231,0.3112719930185228,0.33125086459090186,0,0,0,-225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133950,0,Cash loans,M,N,Y,0,180000,840951,38133,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008625,-16865,-1770,-6553,-416,1,1,1,1,1,0,Drivers,2,0,0,0,0,0,0,Construction,0.5022171026134231,0.6182540189015268,0.6722428897082422,1,3,1,-1430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236171,0,Cash loans,F,Y,Y,0,157500,573628.5,25398,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,-15016,-4647,-4109,-4538,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.356067693646701,0.5495965024956946,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390830,0,Cash loans,M,Y,N,0,144000,269550,13761,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-9243,-2515,-3968,-1880,1,1,0,1,0,0,Laborers,2,0,0,0,0,1,1,Transport: type 4,0.0655012253303804,0.6301538252731504,0.5352762504724826,0,1,0,-1828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440621,0,Cash loans,M,N,N,1,180000,383760,40297.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-14950,-2266,-2433,-2479,1,1,0,1,0,0,Laborers,3,1,1,0,1,1,0,Business Entity Type 3,0.5022171026134231,0.5919942498064648,0.4794489811780563,0,0,0,-520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440553,0,Cash loans,F,Y,Y,0,130500,539100,26064,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-21451,365243,-8520,-4424,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.4480143782792131,0.6832688314232291,0,2,0,-1337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214905,0,Cash loans,M,Y,N,0,189000,250717.5,19939.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.009657,-12661,-401,-3147,-4115,1,1,0,1,0,0,Security staff,2,0,0,0,0,1,1,Security,0.1663494808509979,0.5444937450962732,0.1419915427739129,0,1,0,-317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424632,0,Revolving loans,M,Y,Y,1,135000,337500,16875,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-12889,-323,-5547,-3980,1,1,0,1,0,0,Laborers,2,0,0,0,0,1,1,Industry: type 2,0.5022171026134231,0.04240532169828963,0.7874761977281463,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364869,0,Cash loans,F,N,N,0,283500,1125000,33025.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-21757,-4873,-3427,-4898,1,1,0,1,0,0,Cooking staff,2,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.4511529286310226,0.13177013253138142,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314393,0,Revolving loans,F,N,Y,0,90000,202500,10125,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16216,-1447,-2155,-2161,1,1,0,1,0,0,Cooking staff,2,0,0,0,0,0,0,Restaurant,0.5022171026134231,0.5588576815634613,0.5531646987710016,0,0,0,-294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402114,0,Cash loans,M,Y,N,0,117000,234000,24700.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-22198,-484,-1172,-4716,1,1,1,1,1,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.6953025340049109,0.5937175866150576,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375714,0,Cash loans,F,N,Y,0,180000,142632,11398.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009175,-21788,365243,-3064,-4250,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.5753799225262739,0.5779691187553125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380350,0,Cash loans,F,N,N,0,90000,808650,23773.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018634,-22309,365243,-13418,-5123,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6554959334572515,0.7557400501752248,0,4,0,-1738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296582,0,Cash loans,F,Y,N,0,315000,679500,19867.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-11662,-724,-1867,-800,1,1,1,1,0,0,Sales staff,3,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.4446207569927425,0.3185955240537633,0,0,0,-534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455807,0,Cash loans,F,Y,Y,2,90000,573628.5,26712,Family,Working,Higher education,Married,House / apartment,0.020246,-14483,-2010,-775,-5481,1,1,0,1,0,0,High skill tech staff,3,0,0,0,0,0,0,Housing,0.5022171026134231,0.15633367637288134,0.6577838002083306,0,0,0,-276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164900,0,Cash loans,F,N,N,0,90000,168102,16753.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-20077,365243,-11706,-2898,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.2108462011090325,0.6446794549585961,0,0,0,-1127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423494,0,Revolving loans,F,N,Y,1,135000,382500,19125,Children,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.010006,-21507,365243,-38,-4527,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.649258280961033,0.7182345872872189,0.6363761710860439,0,0,0,-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179541,0,Cash loans,F,N,Y,0,117000,454500,21996,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,-21841,365243,-7689,-1912,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.5745622929949249,0.5172965813614878,0,5,0,-436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424733,0,Cash loans,F,N,Y,0,180000,651595.5,33399,Unaccompanied,Working,Higher education,Married,House / apartment,0.009175,-18542,-799,-2022,-2039,1,1,0,1,1,0,Accountants,2,0,0,0,0,1,1,Business Entity Type 3,0.8327704115210373,0.06839178146199475,0.5082869913916046,0,0,0,-572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440495,1,Revolving loans,F,Y,Y,0,180000,270000,13500,Family,Working,Lower secondary,Married,House / apartment,0.015221,-12393,-4475,-4106,-92,1,1,0,1,0,0,Managers,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.2415675898638518,0.5352762504724826,0,0,0,-228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144857,0,Cash loans,M,Y,N,0,135000,260568,25123.5,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.018634,-8019,-763,-7312,-688,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.14883159929375042,0.4256124499110995,0.4830501881366946,0,0,0,-555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283306,0,Cash loans,F,Y,Y,0,81000,225000,12915,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22184,365243,-6089,-4382,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.3973849599078085,0.5046813193144684,0,3,0,-1353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246110,0,Cash loans,F,N,Y,0,202500,315000,10188,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.003540999999999999,-19855,365243,-813,-3409,1,0,0,1,0,0,Laborers,1,0,0,0,0,0,0,XNA,0.8262720800903897,0.7628938803416726,0.5352762504724826,0,0,0,-562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235171,0,Revolving loans,M,Y,Y,1,108000,270000,13500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.011703,-10377,-2105,-9081,-2773,1,1,0,1,0,0,Sales staff,2,1,1,0,1,1,1,Transport: type 4,0.3431065752148196,0.7135736372414607,0.31703177858344445,0,0,0,-536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380949,0,Revolving loans,F,Y,Y,2,225000,450000,22500,Unaccompanied,Working,Higher education,Married,House / apartment,0.006305,-14254,-4386,-8335,-2238,1,1,0,1,0,0,Laborers,3,0,0,0,0,0,0,Business Entity Type 3,0.6120999198107664,0.546944116743701,0.2263473957097693,0,0,0,-622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129612,0,Cash loans,F,Y,Y,1,180000,675000,32472,Family,Commercial associate,Higher education,Married,House / apartment,0.031329,-15194,-1060,-956,-956,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Other,0.5551962669744809,0.7479733073769516,0.5352762504724826,0,0,0,-827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346666,0,Cash loans,F,N,N,0,180000,1085589,60745.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00496,-12969,-2283,-6624,-4064,1,1,1,1,1,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.6098371175075123,0.6541069878450084,0.5352762504724826,0,0,0,-354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292805,0,Cash loans,F,N,Y,0,180000,254700,14350.5,Family,Pensioner,Higher education,Widow,House / apartment,0.004849,-24075,365243,-4101,-4091,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.6298648783064221,0.3265883341793463,0.5709165417729987,0,2,0,-697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135056,0,Cash loans,F,N,Y,1,135000,545040,26640,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-13314,-118,-2228,-3202,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Trade: type 6,0.4063637315540919,0.5846006235046557,0.5797274227921155,0,0,0,-1730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162558,0,Cash loans,F,N,N,0,90000,1113840,47191.5,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006008,-16626,-4129,-861,-176,1,1,0,1,0,1,Drivers,2,0,0,0,0,0,0,Government,0.8308076453182466,0.7343500542603508,0.5797274227921155,0,0,0,-1749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365622,0,Cash loans,M,Y,Y,0,144000,314100,12919.5,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-8237,-580,-3101,-909,1,1,0,1,0,0,Sales staff,2,0,0,0,1,1,0,Trade: type 3,0.5022171026134231,0.5756523742892949,0.6577838002083306,0,0,0,-386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183491,0,Cash loans,F,N,Y,0,54000,247275,17338.5,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007120000000000001,-23744,365243,-3892,-3879,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.7985548854817371,0.5720106129783752,0.5352762504724826,0,4,0,-1706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243355,0,Cash loans,F,N,Y,0,90000,828000,26838,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-22969,365243,-3321,-3006,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.344191494398425,0.5352762504724826,0,2,0,-390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160496,1,Cash loans,F,Y,N,0,90000,166500,13284,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-15473,-1807,-7861,-5754,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.5699750764188098,0.1455428133497032,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282903,0,Revolving loans,F,N,Y,0,157500,247500,12375,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00702,-10233,-405,-305,-1951,1,1,0,1,0,0,Core staff,2,0,0,0,0,0,0,Business Entity Type 3,0.4332781086222271,0.5566947314135181,0.5352762504724826,0,7,0,-406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
